time		year	specialist	generalist	Total	Opp of sel	abf_spcl	abf_genl
0.000000	0	500.000000	500.000000	1000	0.000000	0.000000	0.000000
0.009727	1	500.000000	499.000000	999	0.000000	-0.017647	-0.069451
0.179087	1	500.000000	500.000000	1000	0.000000	-0.017529	-0.069282
0.214674	1	500.000000	499.000000	999	0.000000	-0.017647	-0.069451
0.607599	1	500.000000	498.000000	998	0.000000	-0.017529	-0.069282
0.684233	1	500.000000	499.000000	999	0.000000	-0.017412	-0.069112
0.807569	1	500.000000	498.000000	998	0.000000	-0.017529	-0.069282
0.872533	1	500.000000	497.000000	997	0.000000	-0.017412	-0.069112
1.332517	1	499.000000	497.000000	996	0.000000	-0.017294	-0.068943
1.342292	1	500.000000	497.000000	997	0.000000	-0.017176	-0.068774
1.365603	1	500.000000	496.000000	996	0.000000	-0.017294	-0.068943
1.400977	1	500.000000	495.000000	995	0.000000	-0.017176	-0.068774
1.782965	1	500.000000	494.000000	994	0.000000	-0.017059	-0.068604
1.898030	1	499.000000	494.000000	993	0.000000	-0.016941	-0.068435
2.073514	1	499.000000	493.000000	992	0.000000	-0.016824	-0.068265
2.104372	1	499.000000	494.000000	993	0.000000	-0.016706	-0.068096
2.256872	1	500.000000	494.000000	994	0.000000	-0.016824	-0.068265
2.545343	1	501.000000	494.000000	995	0.000000	-0.016941	-0.068435
2.740474	1	500.000000	494.000000	994	0.000000	-0.017059	-0.068604
3.205904	1	501.000000	494.000000	995	0.000000	-0.016941	-0.068435
3.455935	1	500.000000	494.000000	994	0.000000	-0.017059	-0.068604
3.689282	1	500.000000	493.000000	993	0.000000	-0.016941	-0.068435
4.111939	1	501.000000	493.000000	994	0.000000	-0.016824	-0.068265
4.122674	1	500.000000	493.000000	993	0.000000	-0.016941	-0.068435
4.165119	1	500.000000	492.000000	992	0.000000	-0.016824	-0.068265
4.395785	1	500.000000	491.000000	991	0.000000	-0.016706	-0.068096
4.572075	1	501.000000	491.000000	992	0.000000	-0.016588	-0.067926
4.576874	1	500.000000	491.000000	991	0.000000	-0.016706	-0.068096
4.597545	1	501.000000	491.000000	992	0.000000	-0.016588	-0.067926
4.678642	1	501.000000	492.000000	993	0.000000	-0.016706	-0.068096
4.713249	1	501.000000	493.000000	994	0.000000	-0.016824	-0.068265
4.988330	1	501.000000	492.000000	993	0.000000	-0.016941	-0.068435
