time		year	specialist	generalist	Total	Opp of sel	abf_spcl	abf_genl
0.000000	0	500.000000	500.000000	1000	0.000000	0.000000	0.000000
0.004546	2	500.000000	499.000000	999	0.000000	-0.350000	-0.283333
0.343726	2	500.000000	498.000000	998	0.000000	-0.349600	-0.283000
0.378133	2	500.000000	497.000000	997	0.000000	-0.349200	-0.282667
0.402388	2	500.000000	496.000000	996	0.000000	-0.348800	-0.282333
0.416578	2	499.000000	496.000000	995	0.000000	-0.348400	-0.282000
0.551980	2	498.000000	496.000000	994	0.000000	-0.348000	-0.281667
0.607157	2	497.000000	496.000000	993	0.000000	-0.347600	-0.281333
0.666859	2	496.000000	496.000000	992	0.000000	-0.347200	-0.281000
0.769803	2	496.000000	495.000000	991	0.000000	-0.346800	-0.280667
0.870702	2	497.000000	495.000000	992	0.000000	-0.346400	-0.280333
0.911423	2	496.000000	495.000000	991	0.000000	-0.346800	-0.280667
0.971310	2	497.000000	495.000000	992	0.000000	-0.346400	-0.280333
1.053854	2	496.000000	495.000000	991	0.000000	-0.346800	-0.280667
1.366440	2	495.000000	495.000000	990	0.000000	-0.346400	-0.280333
1.394718	2	495.000000	494.000000	989	0.000000	-0.346000	-0.280000
1.638800	2	494.000000	494.000000	988	0.000000	-0.345600	-0.279667
1.734587	2	494.000000	493.000000	987	0.000000	-0.345200	-0.279333
1.948876	2	493.000000	493.000000	986	0.000000	-0.344800	-0.279000
1.965648	2	492.000000	493.000000	985	0.000000	-0.344400	-0.278667
1.980146	2	493.000000	493.000000	986	0.000000	-0.344000	-0.278333
2.161395	2	494.000000	493.000000	987	0.000000	-0.344400	-0.278667
2.181280	2	494.000000	492.000000	986	0.000000	-0.344800	-0.279000
2.385663	2	494.000000	491.000000	985	0.000000	-0.344400	-0.278667
2.413220	2	494.000000	490.000000	984	0.000000	-0.344000	-0.278333
2.450419	2	494.000000	489.000000	983	0.000000	-0.343600	-0.278000
2.492563	2	494.000000	488.000000	982	0.000000	-0.343200	-0.277667
3.145254	2	494.000000	487.000000	981	0.000000	-0.342800	-0.277333
3.293583	2	494.000000	486.000000	980	0.000000	-0.342400	-0.277000
3.454221	2	494.000000	485.000000	979	0.000000	-0.342000	-0.276667
3.574412	2	494.000000	484.000000	978	0.000000	-0.341600	-0.276333
3.656202	2	493.000000	484.000000	977	0.000000	-0.341200	-0.276000
3.862976	2	492.000000	484.000000	976	0.000000	-0.340800	-0.275667
3.874759	2	492.000000	483.000000	975	0.000000	-0.340400	-0.275333
3.956507	2	491.000000	483.000000	974	0.000000	-0.340000	-0.275000
3.986479	2	491.000000	482.000000	973	0.000000	-0.339600	-0.274667
3.987171	2	490.000000	482.000000	972	0.000000	-0.339200	-0.274333
4.035453	2	489.000000	482.000000	971	0.000000	-0.338800	-0.274000
4.165183	2	488.000000	482.000000	970	0.000000	-0.338400	-0.273667
4.518396	2	488.000000	481.000000	969	0.000000	-0.338000	-0.273333
4.584423	2	487.000000	481.000000	968	0.000000	-0.337600	-0.273000
4.588415	2	486.000000	481.000000	967	0.000000	-0.337200	-0.272667
4.607526	2	486.000000	480.000000	966	0.000000	-0.336800	-0.272333
4.634715	2	486.000000	479.000000	965	0.000000	-0.336400	-0.272000
4.964588	2	486.000000	478.000000	964	0.000000	-0.336000	-0.271667
5.258318	2	486.000000	477.000000	963	0.000000	-0.335600	-0.271333
5.593070	2	486.000000	476.000000	962	0.000000	-0.335200	-0.271000
5.677266	2	485.000000	476.000000	961	0.000000	-0.334800	-0.270667
5.691349	2	484.000000	476.000000	960	0.000000	-0.334400	-0.270333
5.871850	2	484.000000	475.000000	959	0.000000	-0.334000	-0.270000
6.045454	2	483.000000	475.000000	958	0.000000	-0.333600	-0.269667
6.127764	2	484.000000	475.000000	959	0.000000	-0.333200	-0.269333
6.127804	2	484.000000	474.000000	958	0.000000	-0.333600	-0.269667
6.178887	2	483.000000	474.000000	957	0.000000	-0.333200	-0.269333
6.210431	2	483.000000	473.000000	956	0.000000	-0.332800	-0.269000
6.233528	2	484.000000	473.000000	957	0.000000	-0.332400	-0.268667
6.285964	2	484.000000	472.000000	956	0.000000	-0.332800	-0.269000
6.431285	2	484.000000	473.000000	957	0.000000	-0.332400	-0.268667
6.553367	2	484.000000	472.000000	956	0.000000	-0.332800	-0.269000
6.812668	2	485.000000	472.000000	957	0.000000	-0.332400	-0.268667
6.954009	2	484.000000	472.000000	956	0.000000	-0.332800	-0.269000
7.011805	2	484.000000	471.000000	955	0.000000	-0.332400	-0.268667
7.135536	2	484.000000	470.000000	954	0.000000	-0.332000	-0.268333
7.554104	2	485.000000	470.000000	955	0.000000	-0.331600	-0.268000
